Scoreboard_ID,TeamName,BatsmanName,Wicket_Information,Outby_BowlerCatch,Outby_FielderCatch,Outby_Bowled,Outby_LBW,Outby_Runout,Player_RetiredHurt,Player_NotOut,Runs_Scored,Balls_Faced,Fours_hit,Sixes_hit,Strike_Rate,Season/Year,scoreboard_url
6903,Sunrisers Hyderabad,Shreyas Gopal,not out,,,,,,,1,9,7,2,0,128.57,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-sunrisers-hyderabad-50th-match-1304096/full-scorecard
6904,Sunrisers Hyderabad,Kartik Tyagi,b Kuldeep Yadav,,,1,,,,,7,5,1,0,140,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-sunrisers-hyderabad-50th-match-1304096/full-scorecard
6905,Sunrisers Hyderabad,Bhuvneshwar Kumar,not out,,,,,,,1,5,3,1,0,166.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-sunrisers-hyderabad-50th-match-1304096/full-scorecard
6906,Gujarat Titans,Wriddhiman Saha,c Sams b Ashwin,,1,,,,,,55,40,6,2,137.5,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-mumbai-indians-51st-match-1304097/full-scorecard
6907,Gujarat Titans,Shubman Gill,c Pollard b Ashwin,,1,,,,,,52,36,6,2,144.44,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-mumbai-indians-51st-match-1304097/full-scorecard
6908,Gujarat Titans,Hardik Pandya,run out ( Ishan Kishan),,,,,1,,,24,14,4,0,171.42,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-mumbai-indians-51st-match-1304097/full-scorecard
6909,Gujarat Titans,Sai Sudharsan,hit wicket b Pollard,,,,,,,,14,11,1,1,127.27,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-mumbai-indians-51st-match-1304097/full-scorecard
6910,Gujarat Titans,David Miller,not out,,,,,,,1,19,14,1,1,135.71,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-mumbai-indians-51st-match-1304097/full-scorecard
6911,Gujarat Titans,Rahul Tewatia,run out (Tilak Varma/ Ishan Kishan),,,,,1,,,3,4,0,0,75,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-mumbai-indians-51st-match-1304097/full-scorecard
6912,Gujarat Titans,Rashid Khan,not out,,,,,,,1,1,1,0,0,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-mumbai-indians-51st-match-1304097/full-scorecard
6913,Rajasthan Royals,Yashasvi Jaiswal,c Livingstone b Arshdeep Singh,,1,,,,,,68,41,9,2,165.85,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-rajasthan-royals-52nd-match-1304098/full-scorecard
6914,Rajasthan Royals,Jos Buttler,c Rajapaksa b Rabada,,1,,,,,,30,16,5,1,187.5,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-rajasthan-royals-52nd-match-1304098/full-scorecard
6915,Rajasthan Royals,Sanju Samson,c S Dhawan b R Dhawan,,1,,,,,,23,12,4,0,191.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-rajasthan-royals-52nd-match-1304098/full-scorecard
6916,Rajasthan Royals,Devdutt Padikkal,c Agarwal b Arshdeep Singh,,1,,,,,,31,32,3,0,96.87,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-rajasthan-royals-52nd-match-1304098/full-scorecard
6917,Rajasthan Royals,Shimron Hetmyer,not out,,,,,,,1,31,16,3,2,193.75,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-rajasthan-royals-52nd-match-1304098/full-scorecard
6918,Rajasthan Royals,Riyan Parag,not out,,,,,,,1,0,1,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-rajasthan-royals-52nd-match-1304098/full-scorecard
6919,Kolkata Knight Riders,Baba Indrajith  ,c Badoni b Mohsin Khan,,1,,,,,,0,6,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099/full-scorecard
6920,Kolkata Knight Riders,Aaron Finch,c  de Kock b Holder,,1,,,,,,14,14,1,0,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099/full-scorecard
6921,Kolkata Knight Riders,Shreyas Iyer,c Badoni b Chameera,,1,,,,,,6,9,1,0,66.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099/full-scorecard
6922,Kolkata Knight Riders,Nitish Rana,b Avesh Khan,,,1,,,,,2,11,0,0,18.18,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099/full-scorecard
6923,Kolkata Knight Riders,Rinku Singh,c Pandya b Ravi Bishnoi,,1,,,,,,6,10,0,0,60,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099/full-scorecard
6924,Kolkata Knight Riders,Andre Russell,c Holder b Avesh Khan,,1,,,,,,45,19,3,5,236.84,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099/full-scorecard
6925,Kolkata Knight Riders,Sunil Narine,c Pandya b Holder,,1,,,,,,22,12,3,1,183.33,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099/full-scorecard
6926,Kolkata Knight Riders,Anukul Roy,c  de Kock b Avesh Khan,,1,,,,,,0,2,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099/full-scorecard
6927,Kolkata Knight Riders,Shivam Mavi,not out,,,,,,,1,1,2,0,0,50,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099/full-scorecard
6928,Kolkata Knight Riders,Tim Southee,c Avesh Khan b Holder,,1,,,,,,0,1,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099/full-scorecard
6929,Kolkata Knight Riders,Harshit Rana,run out (Badoni/Holder),,,,,1,,,2,1,0,0,200,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099/full-scorecard
6930,Sunrisers Hyderabad,Abhishek Sharma,b Maxwell,,,1,,,,,0,3,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100/full-scorecard
6931,Sunrisers Hyderabad,Kane Williamson,run out (Shahbaz Ahmed),,,,,1,,,0,0,0,0,,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100/full-scorecard
6932,Sunrisers Hyderabad,Rahul Tripathi,c Lomror b Hazlewood,,1,,,,,,58,37,6,2,156.75,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100/full-scorecard
6933,Sunrisers Hyderabad,Aiden Markram,c Kohli b de Silva,,1,,,,,,21,27,1,1,77.77,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100/full-scorecard
6934,Sunrisers Hyderabad,Nicholas Pooran,c Shahbaz Ahmed b de Silva,,1,,,,,,19,14,2,1,135.71,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100/full-scorecard
6935,Sunrisers Hyderabad,Jagadeesha Suchith,st  Karthik b de Silva,,,,,,,,2,7,0,0,28.57,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100/full-scorecard
6936,Sunrisers Hyderabad,Shashank Singh,c Maxwell b de Silva,,1,,,,,,8,9,0,1,88.88,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100/full-scorecard
6937,Sunrisers Hyderabad,Kartik Tyagi,c Patidar b Hazlewood,,1,,,,,,0,1,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100/full-scorecard
6938,Sunrisers Hyderabad,Bhuvneshwar Kumar,c du Plessis b Patel,,1,,,,,,8,9,1,0,88.88,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100/full-scorecard
6939,Sunrisers Hyderabad,Umran Malik,lbw b de Silva,,,,1,,,,0,1,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100/full-scorecard
6940,Sunrisers Hyderabad,Fazalhaq Farooqi,not out,,,,,,,1,2,8,0,0,25,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100/full-scorecard
6941,Delhi Capitals,David Warner,lbw b Theekshana,,,,1,,,,19,12,1,2,158.33,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-delhi-capitals-55th-match-1304101/full-scorecard
6942,Delhi Capitals,Srikar Bharat,c Ali b Simarjeet Singh,,1,,,,,,8,5,2,0,160,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-delhi-capitals-55th-match-1304101/full-scorecard
6943,Delhi Capitals,Mitchell Marsh,c Gaikwad b Ali,,1,,,,,,25,20,3,1,125,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-delhi-capitals-55th-match-1304101/full-scorecard
6944,Delhi Capitals,Rishabh Pant,b Ali,,,1,,,,,21,11,4,0,190.9,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-delhi-capitals-55th-match-1304101/full-scorecard
6945,Delhi Capitals,Rovman Powell,c  Dhoni b Mukesh Choudhary,,1,,,,,,3,9,0,0,33.33,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-delhi-capitals-55th-match-1304101/full-scorecard
6946,Delhi Capitals,Ripal Patel,c Conway b Ali,,1,,,,,,6,3,0,1,200,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-delhi-capitals-55th-match-1304101/full-scorecard
6947,Delhi Capitals,Axar Patel,b Mukesh Choudhary,,,1,,,,,1,3,0,0,33.33,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-delhi-capitals-55th-match-1304101/full-scorecard
6948,Delhi Capitals,Shardul Thakur,c  Dhoni b Bravo,,1,,,,,,24,19,2,1,126.31,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-delhi-capitals-55th-match-1304101/full-scorecard
6949,Delhi Capitals,Kuldeep Yadav,c Uthappa b Simarjeet Singh,,1,,,,,,5,17,0,0,29.41,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-delhi-capitals-55th-match-1304101/full-scorecard
6950,Delhi Capitals,Anrich Nortje,not out,,,,,,,1,1,6,0,0,16.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-delhi-capitals-55th-match-1304101/full-scorecard
6951,Delhi Capitals,Khaleel Ahmed,b Bravo,,,1,,,,,0,1,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-delhi-capitals-55th-match-1304101/full-scorecard
6952,Mumbai Indians,Rohit Sharma,c  Jackson b Southee,,1,,,,,,2,6,0,0,33.33,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-kolkata-knight-riders-56th-match-1304102/full-scorecard
6953,Mumbai Indians,Ishan Kishan,c Singh b Cummins,,1,,,,,,51,43,5,1,118.6,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-kolkata-knight-riders-56th-match-1304102/full-scorecard
6954,Mumbai Indians,Tilak Varma,c Rana b Russell,,1,,,,,,6,5,1,0,120,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-kolkata-knight-riders-56th-match-1304102/full-scorecard
6955,Mumbai Indians,Ramandeep Singh,c Rana b Russell,,1,,,,,,12,16,0,0,75,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-kolkata-knight-riders-56th-match-1304102/full-scorecard
6956,Mumbai Indians,Tim David,c Rahane b Varun,,1,,,,,,13,9,3,0,144.44,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-kolkata-knight-riders-56th-match-1304102/full-scorecard
6957,Mumbai Indians,Kieron Pollard,run out (Varun/SS Iyer),,,,,1,,,15,16,0,1,93.75,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-kolkata-knight-riders-56th-match-1304102/full-scorecard
6958,Mumbai Indians,Daniel Sams,c  Jackson b Cummins,,1,,,,,,1,2,0,0,50,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-kolkata-knight-riders-56th-match-1304102/full-scorecard
6959,Mumbai Indians,Murugan Ashwin,c Varun b Cummins,,1,,,,,,0,2,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-kolkata-knight-riders-56th-match-1304102/full-scorecard
6960,Mumbai Indians,Kumar Kartikeya,run out (Rahane/ Jackson),,,,,1,,,3,5,0,0,60,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-kolkata-knight-riders-56th-match-1304102/full-scorecard
6961,Mumbai Indians,Jasprit Bumrah,run out (Singh),,,,,1,,,0,0,0,0,,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-kolkata-knight-riders-56th-match-1304102/full-scorecard
6962,Mumbai Indians,Riley Meredith,not out,,,,,,,1,0,1,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/mumbai-indians-vs-kolkata-knight-riders-56th-match-1304102/full-scorecard
6963,Lucknow Super Giants,Quinton de Kock,c Sai Kishore b Yash Dayal,,1,,,,,,11,10,0,1,110,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-gujarat-titans-57th-match-1304103/full-scorecard
6964,Lucknow Super Giants,KL Rahul,c  Saha b Mohammed Shami,,1,,,,,,8,16,1,0,50,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-gujarat-titans-57th-match-1304103/full-scorecard
6965,Lucknow Super Giants,Deepak Hooda,c Mohammed Shami b Rashid Khan,,1,,,,,,27,26,3,0,103.84,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-gujarat-titans-57th-match-1304103/full-scorecard
6966,Lucknow Super Giants,Karan Sharma,c Miller b Yash Dayal,,1,,,,,,4,4,1,0,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-gujarat-titans-57th-match-1304103/full-scorecard
6967,Lucknow Super Giants,Krunal Pandya,st  Saha b Rashid Khan,,,,,,,,5,5,1,0,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-gujarat-titans-57th-match-1304103/full-scorecard
6968,Lucknow Super Giants,Ayush Badoni,st  Saha b Sai Kishore,,,,,,,,8,11,1,0,72.72,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-gujarat-titans-57th-match-1304103/full-scorecard
6969,Lucknow Super Giants,Marcus Stoinis,run out (Miller/ Saha),,,,,1,,,2,2,0,0,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-gujarat-titans-57th-match-1304103/full-scorecard
6970,Lucknow Super Giants,Jason Holder,lbw b Rashid Khan,,,,1,,,,1,2,0,0,50,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-gujarat-titans-57th-match-1304103/full-scorecard
6971,Lucknow Super Giants,Mohsin Khan,c Rashid Khan b Sai Kishore,,1,,,,,,1,3,0,0,33.33,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-gujarat-titans-57th-match-1304103/full-scorecard
6972,Lucknow Super Giants,Dushmantha Chameera,not out,,,,,,,1,0,0,0,0,,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-gujarat-titans-57th-match-1304103/full-scorecard
6973,Lucknow Super Giants,Avesh Khan,c  Saha b Rashid Khan,,1,,,,,,12,4,0,2,300,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-gujarat-titans-57th-match-1304103/full-scorecard
6974,Delhi Capitals,Srikar Bharat,c  Samson b Boult,,1,,,,,,0,2,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/rajasthan-royals-vs-delhi-capitals-58th-match-1304104/full-scorecard
6975,Delhi Capitals,David Warner,not out,,,,,,,1,52,41,5,1,126.82,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/rajasthan-royals-vs-delhi-capitals-58th-match-1304104/full-scorecard
6976,Delhi Capitals,Mitchell Marsh,c Sen b Chahal,,1,,,,,,89,62,5,7,143.54,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/rajasthan-royals-vs-delhi-capitals-58th-match-1304104/full-scorecard
6977,Delhi Capitals,Rishabh Pant,not out,,,,,,,1,13,4,0,2,325,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/rajasthan-royals-vs-delhi-capitals-58th-match-1304104/full-scorecard
6978,Mumbai Indians,Ishan Kishan,c  Dhoni b Mukesh Choudhary,,1,,,,,,6,5,1,0,120,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-mumbai-indians-59th-match-1304105/full-scorecard
6979,Mumbai Indians,Rohit Sharma,c  Dhoni b Simarjeet Singh,,1,,,,,,18,14,4,0,128.57,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-mumbai-indians-59th-match-1304105/full-scorecard
6980,Mumbai Indians,Daniel Sams,lbw b Mukesh Choudhary,,,,1,,,,1,6,0,0,16.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-mumbai-indians-59th-match-1304105/full-scorecard
6981,Mumbai Indians,Tilak Varma,not out,,,,,,,1,34,32,4,0,106.25,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-mumbai-indians-59th-match-1304105/full-scorecard
6982,Mumbai Indians,Tristan Stubbs,lbw b Mukesh Choudhary,,,,1,,,,0,2,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-mumbai-indians-59th-match-1304105/full-scorecard
6983,Mumbai Indians,Hrithik Shokeen,b Ali,,,1,,,,,18,23,2,0,78.26,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-mumbai-indians-59th-match-1304105/full-scorecard
6984,Mumbai Indians,Tim David,not out,,,,,,,1,16,7,0,2,228.57,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-mumbai-indians-59th-match-1304105/full-scorecard
6985,Royal Challengers Bangalore,Virat Kohli,c Chahar b Rabada,,1,,,,,,20,14,2,1,142.85,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-punjab-kings-60th-match-1304106/full-scorecard
6986,Royal Challengers Bangalore,Faf du Plessis,c  Sharma b R Dhawan,,1,,,,,,10,8,2,0,125,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-punjab-kings-60th-match-1304106/full-scorecard
6987,Royal Challengers Bangalore,Rajat Patidar,c S Dhawan b Chahar,,1,,,,,,26,21,1,2,123.8,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-punjab-kings-60th-match-1304106/full-scorecard
